id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts251616,Sing On! Germany,SHOW,"In this karaoke competition hosted by Palina Rojinski, contestants must hit the right note for a chance to win up to 30,000 euros.",2020,,38,"['reality', 'music']",['DE'],1.0,tt12748264,5.5,138.0,1.597,8.7
tm977478,Nate: A One Man Show,MOVIE,"Tough talk takes a soft turn as Nate, played by comedian Natalie Palamides, explores humor, heartbreak, sexuality and consent — with a live audience.",2020,,59,['comedy'],['US'],,tt10798934,6.6,346.0,1.634,6.2
tm912190,Cargo,MOVIE,"Prahastha, a lonely astronaut, works in a spaceship. Every morning, his spaceship comes close to Earth and Cargos are delivered at the arrival bay. These Cargos are people who have just died on Earth and we learn that Prahastha works for Post Death Transition Services — a large, pioneering, bureaucratic company that stores, transitions, and recycles dead people for rebirth. Today, after many years, a young, popular astronaut — Yuvishka, trained in cutting edge technology, will join the spaceship as his assistant.",2019,PG-13,113,"['fantasy', 'scifi', 'drama']",['IN'],,tt8992946,5.6,2929.0,3.503,5.6
tm873159,The Yin-Yang Master: Dream of Eternity,MOVIE,"Qing Ming, the Yin-Yang Master, took his master's last wish and went to the Captial Tiandu City to attend the heaven ceremony.",2020,PG-13,132,"['drama', 'fantasy', 'scifi', 'action']",['CN'],,tt11454718,6.4,4751.0,30.086,7.5
tm957567,Hazel Brugger: Tropical,MOVIE,"In this stand-up special, comedian Hazel Brugger offers her breezy takes on unruly geese, chatty gynecologists, German bank loans and more.",2020,,59,['comedy'],['DE'],,tt13400146,6.2,419.0,1.981,5.9
tm468200,Uyare,MOVIE,An aspiring pilot fights for her future -- and justice -- after surviving an acid attack from her abusive boyfriend.,2019,,125,['drama'],['IN'],,tt9271408,8.0,3612.0,4.094,7.7
ts222835,Holiday Secrets,SHOW,A Christmas reunion becomes a gateway to the past in this three-part series that explores the intimate complexities of one family's history.,2019,,38,['drama'],['DE'],1.0,tt11243536,6.5,1156.0,5.508,6.4
ts236197,StarBeam,SHOW,"Zoey is excited to tackle second grade, but when danger beckons, she sneaks away and with her signature call out and transforms into StarBeam, the speediest, most powerful and most enthusiastic superhero to ever sip from a juicebox.",2020,TV-Y,13,[],['CA'],4.0,,,,6.803,6.9
tm893874,Choked: Paisa Bolta Hai,MOVIE,A bank employee weighed down by her jobless husband's debts - and her own broken dreams - finds a secret source of seemingly unlimited cash in her home.,2020,,114,"['thriller', 'drama']",['IN'],,tt11651780,5.7,5380.0,3.885,6.7
tm931701,Òlòtūré,MOVIE,"In Lagos, Nigeria, young, naive Nigerian journalist Òlòtūré goes undercover to expose the shady underworld of human trafficking. Unused to this brutal environment, crawling with ruthless traders and pimps, Òlòtūré finds warmth and friendship with Blessing, Linda and Beauty, the prostitutes she lives with. However, she gets drawn into their lifestyle and finds it difficult to cope. In her quest to uncover the truth, she pays the ultimate price - one that takes her to the verge of no return.",2019,,106,"['drama', 'crime']",['NG'],,tt9725830,5.5,791.0,3.649,6.2
tm885470,My Next Guest with David Letterman and Shah Rukh Khan,MOVIE,"""King of Bollywood"" Shah Rukh Khan opens up about his rise to fame, his family and his billions of fans as he and Dave meet up in Mumbai and New York.",2019,,61,[],[],,,,,0.6,8.0
tm827640,Travis Scott: Look Mom I Can Fly,MOVIE,"While crafting his Grammy-nominated album ""Astroworld,"" Travis Scott juggles controversy, fatherhood and career highs in this intimate documentary.",2019,,85,"['documentation', 'music']",['US'],,tt10856726,6.3,4629.0,11.767,7.0
tm908529,Tell Me When,MOVIE,"After his grandfather's death, a young man decides to fulfill his elder's last wish with the help of his new friends. The problem starts when he falls in love with a female friend who may not feel the same.",2020,,95,"['romance', 'documentation', 'comedy']",['MX'],,tt10648198,5.7,1002.0,4.971,6.4
ts238316,Twogether,SHOW,Travel show,2020,,58,['reality'],[],1.0,tt12486430,8.4,477.0,5.852,
tm817284,Bridezilla,MOVIE,"After failing to deliver for a demanding bride, a wedding planner makes a bold business move and throws the wedding of the year — for herself.",2019,,93,"['romance', 'drama', 'comedy']",['ID'],,tt10589924,6.1,53.0,1.35,5.8
tm979689,Canvas,MOVIE,"After a heartbreaking loss, a grandfather struggling to reclaim his passion for painting finds the inspiration to create again.",2020,G,9,"['animation', 'family', 'drama']",['US'],,,,,7.13,6.4
ts268997,Futmalls.com,SHOW,Strange occurrences afflict a group of people after they purchase items on a shopping website from the future.,2020,TV-14,40,"['scifi', 'thriller']",['TW'],1.0,tt13652552,6.5,186.0,1.965,8.5
tm975765,Emicida: AmarElo - It's All for Yesterday,MOVIE,"Between scenes from his concert in São Paulo's oft-inaccessible Theatro Municipal, rapper and activist Emicida celebrates the rich legacy of Black Brazilian culture.",2020,,89,"['music', 'documentation']",['BR'],,tt13458600,8.5,1510.0,4.381,8.8
tm977782,Shawn Mendes: Live in Concert,MOVIE,"In his hometown of Toronto, Shawn Mendes pours his heart out on stage with a live performance in a stadium packed with adoring fans.",2020,PG,87,"['music', 'documentation']",['CA'],,tt13528990,7.1,327.0,6.757,7.9
tm429172,The (Silent) War,MOVIE,"Northern Spain, October 1944. Several groups of guerrilla fighters, former Republican soldiers exiled in France after the end of the Spanish Civil War, infiltrate the country in order to provoke a popular uprising against General Franco's dictatorship.",2019,,123,"['thriller', 'war', 'crime', 'action', 'drama', 'european']",['ES'],,tt7336684,5.5,681.0,4.766,5.9
tm849131,I Am Vengeance: Retaliation,MOVIE,A former special-forces soldier is given the opportunity to bring the man who betrayed his team on their final mission in Eastern Europe several years ago - to justice.,2020,R,90,['action'],['GB'],,tt8972556,3.4,3075.0,10.168,6.1
tm854749,The Match,MOVIE,"One football match on a dirt pitch near Rome becomes a day of reckoning as a young player, his coach and their team's owner wrestle internal demons.",2020,,96,"['drama', 'european']",['IT'],,,,,5.668,5.7
ts223098,Lugar de Mulher,SHOW,"Four comedians from Brazil joke about sexuality, politics, religion and motherhood - and show that the woman's place is wherever she wants to be.",2019,,15,['comedy'],['BR'],1.0,tt11215186,4.7,39.0,1.396,10.0
ts221851,The Lies Within,SHOW,Kim Seo-hui’s life is changed forever when her politician father dies in a car crash and her husband disappears – all in one day. She enters the world of politics and join hands with small-town detective Jo Tae-sik to uncover the truth when she finds out that the car crash might not have been an accident after all.,2019,,60,"['drama', 'thriller']",['KR'],1.0,tt10919902,7.0,383.0,3.998,7.4
tm929600,Afonso Padilha: Classless,MOVIE,Brazilian comedian Afonso Padilha dives into his humble beginnings and digs out hilarious stories about his childhood in this very personal set.,2020,,63,['comedy'],['BR'],,tt12930476,6.8,197.0,2.426,8.4
ts222599,Queer Eye: We're in Japan!,SHOW,"The team of Queer Eye take their gorgeous, uplifting make-over skills to the Land of the Rising Sun.",2019,TV-14,50,['reality'],['US'],1.0,tt10971532,8.2,2608.0,1.716,7.2
tm977952,Fierce,MOVIE,"Talent and passion for music can take one to the very top. On the way, however, there are going to be showbiz traps.",2020,,118,"['comedy', 'music']",['PL'],,tt11692986,5.5,1234.0,7.706,6.3
tm824560,The Lost Okoroshi,MOVIE,"Haunted by dreams of an ancestral Okoroshi masquerade, a disillusioned security guard wakes up one morning to find himself transformed into a mute, purple spirit, in Abba Makama’s surrealist romp through the sprawling city of Lagos.",2020,,94,"['action', 'drama']",['NG'],,tt10888456,5.8,175.0,1.196,6.6
tm920320,Lift Like a Girl,MOVIE,"An intimate journey into the inner life of an aspiring athlete and the female weightlifting community of Alexandria. For 4 years, Zebiba goes through victories and defeats, including major losses that shape her, as she finds her way from dust to gold.",2020,,93,['documentation'],"['DE', 'DK', 'EG']",,tt7240536,7.8,213.0,1.029,7.0
tm466426,The Trap,MOVIE,A man returns home to Atlanta to help and turn around his family's struggling restaurant with the help of a new chicken recipe.,2019,,90,['comedy'],['US'],,tt5990444,4.3,1625.0,12.64,5.1
tm853910,Road to Roma,MOVIE,"Director Alfonso Cuarón reflects on the childhood memories, period details and creative choices that shaped his Academy Award-winning film 'ROMA.'",2020,,73,['documentation'],['MX'],,tt11763742,7.7,656.0,2.964,8.1
tm898699,Larry the Cable Guy: Remain Seated,MOVIE,"Larry the Cable Guy is back to Git R Done. Remain Seated, his latest solo special, will show you why this Grammy nominated, multi-platinum recording artist, and Billboard award winner is at the top of his game. Coming to you straight from the Rialto Square Theatre in Joliet, IL to your seat at home!",2020,R,67,['comedy'],['US'],,tt11464488,6.6,268.0,2.336,6.8
tm854682,Asphalt Goddess,MOVIE,"Max returns to her slum turned into the vocalist of a rock band. There, the memories await, the latest news and the truths that were silent for years: Sonia is a voice that speaks from the death.",2020,,126,['drama'],['MX'],,tt12025688,4.9,177.0,5.8,6.8
tm828326,The Crystal Calls - Making The Dark Crystal: Age of Resistance,MOVIE,"Go behind the scenes with stars, puppeteers and creators as they bring Jim Henson's magical world of Thra back to life in a sweeping fantasy series.",2019,,83,['documentation'],['US'],,tt10924716,7.6,534.0,9.235,7.4
tm835512,The Spooky Tale of Captain Underpants Hack-a-Ween,MOVIE,"When Melvin tries to cancel Halloween, clever best friends Harold and George create their own spooky holiday -- and it's a huge success.",2019,,45,"['action', 'comedy', 'family', 'animation']",['US'],,tt10945060,5.9,208.0,6.989,6.2
tm841239,The Road to El Camino: Behind the Scenes of El Camino: A Breaking Bad Movie,MOVIE,"Aaron Paul, Vince Gilligan and other cast members, producers and crew share stories and footage from the making of ""El Camino.""",2019,PG-13,13,['documentation'],['US'],,tt11151792,7.1,1415.0,2.744,7.0
ts241246,The Smart Money Woman,SHOW,"Meet Zuri. She's living a fabulous life. Great car, gorgeous apartment, well paid job. Meet Zuri. Broken down car, an apartment she cant afford, a job she's about to lose. What's a broke girl to do. With her best friends Tami (the flighty fashion designer), Lara (the tough oil and gas executive), Adesuwa (the conservative lawyer), and Ladun (the fabulous housewife), Zuri grows a little, learns a lot and navigates her way to making better financial decisions and building wealth. This show tackles, debt, spending, the consumerist culture of the African middle class, the fear and misconceptions surrounding money and the lack of it, love, friendships, cultural and societal pressures and the roles they play in success. With each episode comes a Smart Money Lesson, there to help you work your way up the financial ladder.",2020,TV-MA,48,['drama'],[],1.0,tt12428002,6.2,112.0,1.4,2.0
ts189314,Tiffany Haddish Presents: They Ready,SHOW,Tiffany Haddish introduces her favorite comedians in a series of stand-up performances.,2019,TV-14,23,"['comedy', 'reality']",['US'],2.0,tt10085386,6.5,563.0,0.961,6.2
ts233367,Sing On! Spain,SHOW,"Six people compete for a 30,000 euro reward by singing popular songs.",2020,TV-G,39,"['music', 'reality']",['ES'],1.0,tt11698668,6.1,133.0,1.795,8.5
tm446480,Cemara's Family,MOVIE,"After bankruptcy, Abah and Emak must adapt to a new life with their children in a remote village.",2019,,110,"['family', 'drama']",['ID'],,tt7885874,7.7,787.0,3.707,8.4
tm423624,Ek Ladki Ko Dekha Toh Aisa Laga,MOVIE,Sweety has to contend with her over-enthusiastic family that wants her to get married but the ultimate truth is that her love might not find acceptance in her family and society.,2019,,121,"['drama', 'comedy', 'romance', 'crime']",['IN'],,tt8108164,5.6,4378.0,3.371,5.8
ts214463,"Los Briceño, una familia todo terreno",SHOW,"This is the story of ""La Chiqui"", the youngest daughter of a family of truckers. In this universe of trucks, where macho men, popular music, and roadside love stories rule, ""La Chiqui"" gets pregnant. Her father kicks her out of her family home, forcing her to face a world where no one believes in her because she is a woman. However, she will manage to get ahead with her job, becoming a respected woman in her guild.",2019,,46,['drama'],['US'],2.0,tt10348478,7.8,136.0,2.754,
ts89679,A Thousand Goodnights,SHOW,"To carry out her dad's wish and discover her roots, Dai Tian-qing embarks on a journey around Taiwan and finds love and redemption on the way.",2019,,71,"['family', 'drama']",['TW'],1.0,tt10370952,8.0,94.0,6.367,4.9
tm889390,Ben Platt: Live from Radio City Music Hall,MOVIE,"Backed by a full band and a ready wit, actor Ben Platt opens up a very personal songbook onstage -- numbers from his debut LP, ""Sing to Me Instead.""",2020,,85,"['documentation', 'music']",['US'],,,,,5.334,8.1
tm912327,The Larva Island Movie,MOVIE,"Back at home, Chuck relates the island shenanigans of his larva pals Red and Yellow to a skeptical reporter in this movie sequel to the hit cartoon.",2020,,89,"['animation', 'family', 'comedy']",['KR'],,tt12588448,5.1,655.0,71.987,7.2
tm852662,Ultras,MOVIE,An aging soccer fanatic faces down the reality of his past while struggling to give himself and a young follower very different futures.,2020,,109,['drama'],['IT'],,tt10937434,6.2,4892.0,6.74,6.1
tm452996,"Ken Jeong: You Complete Me, Ho",MOVIE,"In his first-ever stand-up special, Ken Jeong shares hilarious stories from his Hollywood career -- and reveals how ""The Hangover"" saved his life.",2019,,62,['comedy'],['US'],,tt8466562,5.7,2402.0,4.573,6.0
ts88146,Larry Charles' Dangerous World of Comedy,SHOW,"Legendary comedy writer and director Larry Charles travels the world in search of humor in the most unusual, unexpected and dangerous places.",2019,TV-MA,59,"['documentation', 'comedy']",['US'],1.0,tt9654082,7.3,576.0,1.513,6.0
tm889647,The Stand at Paxton County,MOVIE,A military veteran comes home to find her father harassed by a sheriff intent on confiscating the livestock on their ranch under shady pretenses.,2020,R,102,"['thriller', 'drama']",['US'],,tt8362228,6.3,1103.0,5.838,6.0
ts266898,A Queen Is Born,SHOW,What happens when two godmothers decide to help aspiring drag queens and drag kings?,2020,,44,['reality'],['BR'],1.0,tt12571792,6.0,151.0,2.435,10.0
tm1079495,A Second Chance: Rivals!,MOVIE,"As Maddy takes on coaching a team of young twelve-year-old gymnasts, she faces up to intense city versus country rivalry, racism, cyberbullying and her own self-doubt but eventually takes the challenge head on.",2019,PG,89,"['drama', 'family', 'sport']",['AU'],,tt9810420,4.6,394.0,7.151,7.3
ts89363,YooHoo to the Rescue,SHOW,"In a series of magical missions, quick-witted YooHoo and his can-do crew travel the globe to help animals in need.",2019,TV-Y,13,"['animation', 'family']",['KR'],3.0,tt9817288,6.8,54.0,2.196,8.0
tm885845,Murder to Mercy - The Cyntoia Brown Story,MOVIE,"After 16-year-old Cyntoia Brown is sentenced to life in prison, questions about her past, physiology and the law itself call her guilt into question.",2020,,96,['documentation'],['US'],,tt9050898,6.3,2776.0,10.875,7.1
tm851860,Alex Fernández: The Best Comedian in the World,MOVIE,Comic Alex Fernández performs his familiar autobiographical stories but goes a little deeper this time with a tender tale about one of his six siblings.,2020,,51,['comedy'],['MX'],,tt11497900,6.1,142.0,0.741,7.5
tm943771,Angela's Christmas Wish,MOVIE,"A determined Angela makes a wish to reunite her family in time for Christmas, then launches a plan to find her way from Ireland to Australia.",2020,G,47,"['animation', 'family', 'comedy', 'drama']","['US', 'IE']",,tt13260836,7.1,1451.0,27.407,6.3
tm1005077,Strain,MOVIE,A family man struggles to keep his family happy and united when his son is suddenly diagnosed with Sickle Cell Disease. He must raise funds to care for his sick child.,2020,,106,['drama'],[],,tt13409790,5.6,25.0,,
tm462551,"¡Ay, mi madre!",MOVIE,"When her estranged mother suddenly dies, a woman must follow the quirky instructions laid out in the will in order to collect an important inheritance.",2019,,81,"['comedy', 'european']",['ES'],,tt6213294,3.9,404.0,4.204,4.3
tm840723,Ramprasad Ki Tehrvi,MOVIE,"Ramprasad's entire family gathers under one roof for 13 days after his death, to perform and observe the Hindu traditions and rituals called the tehrvi. During the course, the family’s dynamics, politics, and insecurities come out, and then they realise that the importance of people and things are only evident in retrospect.",2019,,106,"['drama', 'family', 'comedy']",['IN'],,tt10196464,7.5,5385.0,2.54,6.1
tm898773,Bulbbul,MOVIE,"A child bride grows up to be an enigmatic woman presiding over her household, harboring a painful past as supernatural murders of men plague her village.",2020,,94,"['fantasy', 'horror', 'drama']",['IN'],,tt12393526,6.5,11844.0,23.407,6.7
ts222942,Narcoworld: Dope Stories,SHOW,Documentary series that follows police officers as they hunt out drug smugglers around the world,2019,TV-MA,40,"['documentation', 'crime']",['US'],1.0,tt11215112,6.6,323.0,4.774,9.1
tm908777,Thiago Ventura: POKAS,MOVIE,"In a rollicking special, Thiago Ventura jokes about life in the hood, politics and more, explaining how actions speak louder then words.",2020,,82,['comedy'],['BR'],,tt12547440,6.4,196.0,3.815,7.1
tm1028083,Red Snow,MOVIE,"Red Snow is a dramatic adventure that begins when Dylan, a Gwich'in soldier from the Canadian Arctic, is caught in an ambush in Panjwayi, Afghanistan. His capture and interrogation by a Taliban Commander releases a cache of memories connected to the love and death of his Inuit cousin, Asana, and binds him closer to a Pashtun family as they escape across treacherous landscapes and through a blizzard that becomes their key to survival.",2019,,100,['drama'],['CA'],,tt6670074,4.5,157.0,2.503,5.0
tm938227,Dolly Parton's Christmas on the Square,MOVIE,A rich and nasty woman returns to her hometown to evict everyone but discovers the true meaning of Christmas thanks to the local townsfolk – and an actual angel. Features 14 original songs with music and lyrics by Dolly Parton!,2020,PG,98,"['comedy', 'music', 'family']",['US'],,tt10627548,5.2,2686.0,4.223,5.9
tm937265,You've Got This,MOVIE,An ad creative and a successful exec have a great marriage — until he wants to be a dad just as her star is rising. Then he brings someone new home.,2020,,111,"['romance', 'comedy']",['MX'],,tt13118012,5.8,1297.0,9.708,7.9
tm917999,"Rob Schneider: Asian Momma, Mexican Kids",MOVIE,"Former ""Saturday Night Live"" star Rob Schneider returns to the stage and shares his take on life, love and dinosaur dreams in this stand-up special. Ending with a surprise duet performance with his daughter, singer-songwriter Elle King, Rob talks about potty training his young daughters and his own pig potential.",2020,,44,['comedy'],['US'],,tt12724632,5.5,716.0,3.231,6.4
tm832684,Los Tigres del Norte at Folsom Prison,MOVIE,The band Los Tigres del Norte visit both the male and female inmates of Folsom Prison. Inmates share their stories and how the music of Los Tigres del Norte speaks to them.,2019,,64,"['documentation', 'music']",['US'],,tt10857582,7.0,174.0,3.246,6.4
tm463038,Despite Everything,MOVIE,"Sara, Lucía, Sofía and Claudia are sisters, 4 modern women with very different personalities, who come together at their mother's funeral, after which they discover the man they've all called ""dad"" throughout their lives is not really their father. They embark on a quest to discover who their real fathers are, discovering more about themselves, their mother, and their lives.",2019,,75,"['comedy', 'european']",['ES'],,tt9150970,5.3,4956.0,14.306,6.0
ts213071,Sleepless Society NYCTOPHOBIA,SHOW,Thai Horro Drama.,2019,TV-MA,46,"['thriller', 'drama']",['TH'],1.0,tt10805822,5.6,46.0,2.664,9.3
tm845117,Tiffany Haddish: Black Mitzvah,MOVIE,"On her 40th birthday, Tiffany Haddish drops a bombastic special studded with singing, dancing and raunchy reflections on her long road to womanhood.",2019,,55,['comedy'],['US'],,tt8882390,6.3,967.0,1.91,6.3
tm822596,Into the Beat,MOVIE,A ballerina discovers hip-hop by chance and is faced with an impossible choice: Does she pursue her family's legacy or her newfound love.,2020,,102,"['music', 'romance', 'drama', 'european']",['DE'],,tt10662234,5.3,1345.0,7.671,6.4
tm837648,Blanche Gardin - Bonne nuit Blanche,MOVIE,"Blanche offers us her new stand-up, creation 2018. She spares no one. Not even her own guts, which she still delivers to us smoking on the altar of self-derision.",2019,,95,['comedy'],['FR'],,,,,3.751,7.6
tm844208,What the F* Is Going On?,MOVIE,"Featuring extensive interviews, this documentary takes a critical look at the gender inequality in Spain as the feminist movement aims to shift reality.",2019,,86,['documentation'],['ES'],,tt11412566,7.4,173.0,1.009,7.2
tm824858,Cuddle Weather,MOVIE,"After realizing that prostitutes are not entitled to the best part of love making, two sex workers form a screwy relationship as ""cuddle partners"" only to realize that they want something more.",2019,,95,"['drama', 'romance', 'comedy']",['PH'],,tt10896172,6.0,413.0,3.347,4.6
ts222838,I'm with the Band: Nasty Cherry,SHOW,"In an unfiltered, intimate docuseries, pop star mentor Charli XCX finds out what it takes to build -- and break -- a real, badass all-girl punk band.",2019,TV-MA,33,"['documentation', 'reality']",['US'],1.0,,,,4.229,7.2
tm944631,The Three Deaths of Marisela Escobedo,MOVIE,Follows a mother's tireless crusade to jail her daughter's murderer after Mexico's justice system failed to do so.,2020,,109,"['crime', 'documentation']",['MX'],,tt13206564,8.1,1683.0,19.571,9.0
tm843958,Rogue Warfare: The Hunt,MOVIE,The next installment of the Rogue Warfare Trilogy. Daniel has been captured and it is up to the TEAM to find him before it is to late.,2019,R,103,['action'],['US'],,tt7983712,3.1,590.0,8.239,5.6
ts225377,Taj Mahal 1989,SHOW,"In and around Lucknow University in 1989, couples of varying ages explore the politics of love through marriage, budding romances and friendships.",2020,,34,"['drama', 'comedy', 'romance']",['IO'],1.0,tt11725706,7.4,1542.0,2.624,7.3
tm511991,99 Songs,MOVIE,"Challenged to compose 100 songs before he can marry the girl he loves, a tortured but passionate singer-songwriter embarks on a poignant musical journey.",2019,,128,"['romance', 'drama']",['IN'],,tt7559180,6.6,2275.0,3.039,7.0
ts266966,Juman,SHOW,"This series has a Middle Eastern ""Romeo & Juliet"" theme. Juman and Hisham fall in love and marry, against their families' advice. With familial pressures and differences in their understanding, their love is sorely tested.",2019,TV-PG,39,"['romance', 'drama']",['KW'],1.0,tt12567164,5.0,120.0,,
tm1149814,Uncovered,MOVIE,"The journalist Aluta finds herself unfolding a government conspiracy involving her father figure Frank Drake, a corrupt mine magnate.",2019,,95,"['crime', 'thriller', 'action']",['ZA'],,tt12499674,4.6,24.0,0.887,
ts235689,J-Style Trip,SHOW,Megastar Jay Chou joins his A-list friends in this globe-trotting variety show packed with music and magic tricks.,2020,TV-14,64,['reality'],"['TW', 'CN']",1.0,tt11942052,5.0,114.0,1.879,7.5
tm846941,John Was Trying to Contact Aliens,MOVIE,"John Shepherd spent 30 years trying to contact extraterrestrials by broadcasting music millions of miles into space. After giving up the search, he makes a different connection here on earth.",2020,,16,['documentation'],['US'],,,,,3.332,6.5
tm957792,The Rope Curse 2,MOVIE,"Jia-min, who was born sensitive to the paranormal, tries to summon ""Yi-A-Gu"" with two streamers. Huo-ge helps Jia-min subdue the spirit when the situation goes out of hand. Huo-ge possesses supernatural powers but lost his will to exorcise demons during a battle with the Thai Demon five years ago. As the wave of suicides continues, the village is thrown into chaos. Another battle is about to begin..",2020,,104,['horror'],[],,tt13212006,4.7,354.0,,
tm474862,Bennett's War,MOVIE,"After surviving an IED explosion in combat overseas, a young soldier with the Army Motorcycle Unit is medically discharged with a broken back and leg. Against all odds he trains to make an impossible comeback as a motocross racer in order to support his family.",2019,PG-13,94,"['drama', 'sport']",['US'],,tt7370952,6.0,899.0,6.412,7.1
tm853485,Night on Earth: Shot in the Dark,MOVIE,"This look behind the scenes shows how worldwide camera crews climbed, dived and froze to capture the documentary's groundbreaking night footage.",2020,,59,['documentation'],[],,tt12687448,7.7,306.0,1.982,7.2
tm849323,Shikara,MOVIE,"In 1990, 4 lakh Kashmiri Pandits (Hindus) were forced to leave their home under the threat of life. Till today, they continue to live as refugees in their own country, in small refugee camps in the city of Jammu. Vidhu Vinod Chopra's 'Shikara' follows the story of Shiv and Shanti, two Kashmiri Pandits, chronicling their survival through 30 years of exile. In the current season of hate, love is all that keeps hope alive.",2020,,118,"['drama', 'romance', 'history']",['IN'],,tt10930586,3.3,15092.0,2.403,4.2
tm425944,A Land Imagined,MOVIE,A cop in Singapore investigates the disappearance of a Chinese migrant construction worker who spent sleepless nights playing a mysterious video game.,2019,,95,"['thriller', 'drama', 'european']","['FR', 'NL', 'SG']",,tt8726116,6.2,1297.0,3.057,5.9
tm469432,Hating Peter Tatchell,MOVIE,"The powerful and inspiring true story of the controversial human rights campaigner whose provocative acts of civil disobedience rocked the British establishment, revolutionised attitudes to homosexuality and exposed world tyrants. As social attitudes change and history vindicates Peter's stance on gay rights, his David versus Goliath battles gradually win him status as a national treasure. The film follows Peter as he embarks on his riskiest crusade yet by seeking to disrupt the FIFA World Cup in Moscow to draw attention to the persecution of LGBT+ people in Russia and Chechnya.",2020,,91,['documentation'],"['AU', 'GB']",,tt6076668,7.6,787.0,2.761,6.5
tm501222,Twin Murders: The Silence of the White City,MOVIE,A cop returns to the job. A serial killer too returns to the job.,2019,,110,"['action', 'crime', 'drama', 'horror', 'thriller', 'european']",['ES'],,tt8393332,5.3,5307.0,11.036,5.6
ts251072,The Underclass,SHOW,"After getting dropped from an elite program, a student gets tangled in the affairs of a high school gang while trying to find her own identity.",2020,TV-MA,55,['drama'],['TH'],1.0,tt12665438,6.5,64.0,2.426,6.7
tm428506,The Man Who Feels No Pain,MOVIE,"Leveraging his ability to withstand pain, a young man trains to follow in the footsteps of his martial arts hero.",2019,PG,136,"['comedy', 'action']",['IN'],,tt8055888,7.3,7761.0,2.934,6.8
tm957903,The Boys in the Band: Something Personal,MOVIE,"Decades after his play first put gay life center stage, Mart Crowley joins the cast of the 2020 film to reflect on the story's enduring legacy.",2020,,28,['documentation'],['US'],,tt13206842,7.2,362.0,2.267,8.5
tm923612,Any Crybabies Around?,MOVIE,"A man is caught on live national TV naked and drunk in the middle of the sacred Namahage festival, where men dressed in ogre-like costumes visit homes to scare kids into behaving during the next year. Tasuku, a young father, is ostracized for shaming the village and its tradition and flees to Tokyo alone. Two years later, he returns to his hometown to make it up to his ex-wife and their little daughter, only to find himself faced with a very difficult situation.",2020,,106,['drama'],['JP'],,tt13082008,6.0,168.0,1.529,5.0
tm838705,Holiday Rush,MOVIE,"After his sudden firing, a popular radio DJ moves in with his aunt, bringing along his four spoiled children, and a plan to return to the airwaves.",2019,,94,"['drama', 'comedy', 'romance', 'family']",['US'],,tt10091530,4.9,2723.0,10.776,5.6
ts252015,GAME ON: A Comedy Crossover Event,SHOW,"Worlds collide in this special event featuring familiar faces, surprise cameos and stories of spirited competition from four different comedy series.",2020,TV-G,30,"['comedy', 'family']",['US'],2.0,tt12800428,5.5,219.0,3.255,7.7
tm946277,Love,MOVIE,The story of a family and the various situations navigated by a husband and wife.,2020,,91,"['thriller', 'drama']",['IN'],,tt12573294,7.0,1544.0,2.055,5.9
tm884531,Making Unorthodox,MOVIE,"Documentary about the making of the Netflix FIlm ""Unorthodox""",2020,,21,['documentation'],['DE'],,,,,1.767,8.0
tm973335,The Body,MOVIE,"When the body of a powerful businesswoman goes missing from the morgue, the inspector-in-charge hunts for the truth. When he questions her husband he realizes that there is much more to the case than meets the eye.",2019,,104,"['thriller', 'comedy']",['IN'],,tt8130904,5.5,3321.0,3.311,5.7
tm847212,Thambi,MOVIE,Brother and sister who get separated and reunite years later when the brother has grown to be a criminal.,2019,,150,"['thriller', 'action']",['IN'],,,,,2.896,6.4
tm822099,The Blue Elephant 2,MOVIE,"A meeting with a new inmate in the psychiatric hospital flips Dr. Yehia's life upside down, he prophesies that the death of his entire family is only three days away.",2019,,130,"['horror', 'thriller', 'crime', 'drama']",[],,tt10635720,8.2,9475.0,,
tm234980,A Choo,MOVIE,"Even when they were orphans, Wang Yizhi has always been in love with Xinxin. Now older, Yizhi decides to train as a boxer before he allows himself to profess his love, but only for her to fall for a geeky computer engineer who is secretly a popular superhero. When Xinxin gets kidnapped, Yizhi must prove his love and his fighting skills to get the girl of his dreams.",2020,,101,"['romance', 'comedy', 'action', 'fantasy']",['TW'],,tt12689526,5.5,378.0,3.187,5.0
tm910612,The Claus Family,MOVIE,"After discovering his grandfather is Santa Claus, Jules has to help him deliver his presents all around the world. But Jules' hatred for Christmas might make that more difficult than Santa thought.",2020,,96,"['comedy', 'family', 'fantasy']",['BE'],,tt12459520,5.5,2022.0,6.659,5.7
tm850382,Sillu Karupatti,MOVIE,An anthology of four romantic stories across four age groups connected by that magical thread called love.,2019,G,138,"['drama', 'romance']",['IN'],,tt9614988,8.0,1748.0,3.546,7.4
tm464509,K. D.,MOVIE,"As his children plot his death to claim their inheritance, an aging patriarch leaves home, befriending a spunky boy who adds direction to his life.",2019,,119,['drama'],['IN'],,tt8747560,8.4,1787.0,1.848,7.6
tm820116,Street Flow,MOVIE,"Noumouké, from the suburb of Paris, is about to decide which brother's foot steps to follow - the lawyer student Soulaymaan or the gangster Demba.",2019,,96,"['drama', 'crime']",['FR'],,tt10958282,6.4,1527.0,13.211,7.1
